freq,psd_x,psd_y,psd_z,psd_xyz
180.3,4.065e+03,4.532e+03,1.905e+03,1.050e+04
181.9,3.534e+03,5.156e+03,1.967e+03,1.066e+04
183.4,3.375e+03,7.067e+03,2.172e+03,1.261e+04
185.0,4.186e+03,1.006e+04,2.760e+03,1.701e+04
186.5,4.780e+03,1.223e+04,3.149e+03,2.015e+04
188.1,5.265e+03,1.260e+04,3.427e+03,2.129e+04
189.6,5.877e+03,1.312e+04,3.701e+03,2.269e+04
191.2,6.258e+03,1.351e+04,3.823e+03,2.359e+04
192.7,5.775e+03,1.312e+04,3.357e+03,2.225e+04
194.3,5.904e+03,1.327e+04,3.397e+03,2.257e+04
195.8,6.081e+03,1.325e+04,3.460e+03,2.279e+04
197.4,5.636e+03,1.279e+04,2.994e+03,2.142e+04
199.0,5.490e+03,1.220e+04,2.721e+03,2.041e+04
